500000
10000
97	93
740	45356
2157	11942
2728	3677
2049	8941
4395	3318
4777	6549
1311	73089
4902	31817
4170	6646
3746	34264
2444	3585
2666	6846
3501	58752
1820	24780
1345	24317
4480	1824
3573	7305
3033	4755
2440	48520
307	3255
229	22622
4324	2948
1381	5081
708	17380
4791	2564
2934	8903
3666	17443
1295	4167
2351	6276
3380	6251
2329	4737
2381	1628
3606	9063
1414	24944
205	19252
2490	33098
4271	33052
3600	8513
2271	9149
4952	13715
1444	1183
380	13390
1356	15802
1433	3331
73	24654
1725	60156
1005	44622
1192	68326
1414	17242
1973	14951
3612	8177
3048	12053
4536	6787
2871	29668
509	3712
2850	7560
4569	14088
4068	33437
1498	3208
1361	6717
1394	12052
4736	17218
1956	10131
2953	320
2559	28476
4806	10042
1544	9423
363	69583
4017	2378
4046	4286
1358	4219
329	11241
804	1186
1053	23197
1075	20154
3239	49758
2939	20543
3117	63452
3511	74988
2479	40202
478	17545
896	19167
4591	3738
2923	297
1746	787
4320	4321
3763	53278
4846	14198
1816	54592
4392	7413
1312	19545
611	77052
1571	34055
2659	41483
4430	5771
2091	40244
4894	75132
3619	27724
449	9609
3289	77312
306	8557
4483	24961
3500	775
2929	7026
2675	20631
853	11290
3456	1958
1948	22265
947	171
1195	16837
4873	37063
1564	32110
2877	2447
4681	34935
760	14092
2029	11420
1426	43054
2624	23648
888	13153
3225	20056
1158	11396
2907	3302
604	65266
4978	50123
4923	11054
3221	7572
4502	65124
3867	67585
428	9929
2440	327
3730	39639
3919	9155
3962	21552
2382	2486
3880	6261
463	11708
1065	2090
4211	30702
1788	7449
2998	1604
3635	7522
840	18072
3800	10006
3160	20902
370	10723
1432	1600
503	55832
4646	277
2665	25910
4822	4766
2187	21599
3434	1857
1579	6592
4236	24878
495	5387
2784	9598
1842	9269
3453	6440
2229	26303
4650	53163
4400	15797
2115	7845
2848	10291
1538	4013
3400	14576
1752	23235
842	83023
4427	11067
117	4643
3815	16053
2878	1580
2728	2981
3720	2657
4579	3497
2318	27103
1306	16296
1861	1070
2206	2895
1757	7762
1149	2350
622	72707
4827	3897
613	8331
2274	1025
1214	21598
2948	8458
4985	20421
4461	8877
3030	14665
2019	23032
467	3554
944	407
2267	22039
1372	12949
3309	5663
1397	2700
1180	23430
696	67343
1627	28246
4422	33093
1199	2477
3578	878
2255	16470
4984	36721
4196	1653
4205	22425
147	76011
3819	6174
4543	4560
3979	286
4097	77503
34	58299
3618	32894
4630	53277
1021	13369
456	4488
2552	27707
1522	2792
1281	6677
1056	14646
3890	13012
3536	29071
2774	8527
187	19183
4492	4628
1956	5252
1209	31670
2669	40677
3800	30006
1143	12294
2979	33083
4232	71946
3104	69464
4716	13239
3014	38466
3150	17441
2583	8463
501	5287
4902	17547
2426	9235
2744	38892
1670	54465
1236	1010
4942	73525
3333	19355
384	53246
2260	8498
981	33664
3576	38402
1023	28246
1759	6110
3018	20392
3364	20703
596	5781
4153	23934
4950	9845
3099	31947
4426	10915
731	2865
4132	4374
129	2594
1404	24310
2825	2671
328	77186
3191	19020
4660	1435
2908	4472
819	18239
312	2079
4860	20822
4591	25597
1679	13312
1367	8295
3408	36407
1630	1628
2217	58925
949	1907
1313	17798
3721	3985
3456	11185
2558	2328
418	11100
1052	16239
3162	16389
2788	4760
4030	59784
3538	5694
79	10102
2818	80120
4647	9721
3940	14013
2538	16670
3377	24774
2663	24109
2237	80995
2007	8553
2589	11220
1378	38570
896	62779
3406	81420
1984	53855
2249	8562
2408	44085
3684	19439
148	6260
1200	18820
4750	48925
1042	53183
3301	41483
792	9304
4725	28749
3418	8935
4611	5932
4548	8263
3544	19333
584	11811
683	19308
3990	66063
353	9548
2430	5968
4518	18235
3642	39840
4627	19752
174	18231
64	3630
3425	21185
4816	7771
3948	15067
4225	35256
1751	20714
1939	33286
176	10355
1102	27445
941	2854
1926	22748
654	9392
336	3307
4310	5067
4804	20178
1945	14621
3066	28126
2557	43438
127	1152
3946	38607
127	33606
2500	12303
3570	47011
4445	28477
4305	28145
1157	75287
1599	56671
1540	3819
418	15886
28	12764
809	12188
4593	5365
4685	22274
58	4989
4594	79122
4591	27879
2492	74344
890	18521
844	72558
4504	8996
1627	19945
1423	23143
1899	8486
999	8621
299	35368
3171	38641
1065	21312
2879	5391
4511	6479
3137	14435
4704	55448
4041	27079
2273	13822
171	2578
3858	16280
3825	4692
2677	11539
4171	30726
2051	6662
2592	47367
1571	1152
2572	41572
461	38810
226	30342
1392	31780
4889	8346
418	32478
1401	15757
2222	19472
4700	21360
4356	8333
1311	17229
4118	15767
3424	9055
1047	17174
3231	423
316	5796
2759	10139
4420	49095
3539	3434
4090	13356
2115	6073
3759	25887
2943	6524
842	25595
2696	57604
1673	6384
3803	10573
3551	10895
2191	7664
406	8636
3035	2644
1316	5357
2627	17036
1183	43234
1762	10923
3250	52959
399	1817
4264	635
1946	50000
1998	7157
1365	46766
410	20054
4621	243
4176	3063
3879	3486
3665	35143
2045	34885
4667	24551
561	6119
3518	2799
1982	3175
4835	7849
1452	6439
1157	24522
1746	12739
2041	10239
1067	60148
367	73529
4780	2542
496	1923
3273	8453
4071	4236
3661	5787
466	56328
3984	17110
2825	27833
4408	30166
4323	5822
2723	39771
1565	53566
1457	8378
3540	39406
2148	12413
1575	8353
1880	43455
1696	13018
3013	79464
3601	13205
2234	22511
3593	26678
3601	5178
3615	35115
296	2393
2907	4609
3859	21141
2225	1985
1781	28373
990	36358
102	16787
2819	5653
1387	2418
2687	6529
1394	14437
2071	25075
3869	10971
1168	7467
3012	8210
2144	20135
3213	5842
4874	9129
438	14826
3168	46329
3910	13669
3257	6263
2881	8329
4842	32032
3691	29196
3902	52100
1489	12316
273	8326
3005	5468
3622	17719
1001	29485
1365	3749
2976	4379
1033	12560
361	2852
4900	10393
1221	5410
571	7399
1406	30280
285	35455
4920	11080
2813	4035
362	8325
4429	28365
987	60676
1275	28753
4863	13510
4494	7564
4144	62077
2512	16236
4415	61270
2018	11352
4586	8780
2036	14724
2877	5875
476	1033
420	44244
4604	543
4604	58536
342	8508
4063	1116
4529	2779
462	16514
2323	6537
3134	713
1414	1860
4078	11914
3165	11745
1709	1457
1213	13985
4462	5126
2190	51035
4548	49757
4162	9970
840	37605
3722	9705
4592	49467
1318	20210
495	9909
1723	3543
2594	9727
1036	2510
1606	17249
1467	6237
1149	19295
2742	3655
2896	21694
3564	37260
1523	2230
2631	16886
3085	36854
1570	75563
1815	12178
1426	1036
2722	765
3431	32404
4931	5601
105	34381
81	12032
1308	78834
3482	6157
3398	7929
1883	30414
2678	41623
4743	45971
2173	20611
1020	3319
3926	2720
4883	13060
2526	27114
2351	36309
4670	5054
1218	80020
1174	1964
2605	1925
3306	40239
3910	5577
6	8687
3520	23821
2051	6988
4865	14745
690	14036
3229	79355
2069	6759
454	1611
3610	29403
741	54174
521	5847
1543	7677
4923	39283
2826	36254
603	2581
2535	47983
2854	66373
4687	18644
1348	18193
544	1475
174	64434
943	11806
2503	10092
1597	3242
2446	8704
20	11321
2960	17337
2089	2756
4839	1190
1369	8838
4319	11218
1501	2986
4485	11189
3128	38417
3696	10378
2389	19253
2850	10889
4459	18634
1982	35810
2219	2923
1649	20618
4558	4507
3106	1281
2721	369
1587	17121
1418	6595
3967	53698
3042	1705
1292	7400
1074	79138
2512	9017
1880	40838
3638	1593
2761	72378
4256	24979
86	7551
2963	9316
4161	1310
4792	10198
4126	6733
3567	6758
2788	12898
3779	9048
1547	18073
4539	19819
2206	4577
1404	11137
3088	13525
289	23820
2704	3890
1389	154
774	12010
4342	66448
4669	14409
4577	28696
1281	70924
2162	13289
280	20737
1299	4320
331	29153
665	30438
339	15539
1876	2834
2886	6514
916	36019
1817	69745
1519	12796
2525	3294
3216	24634
276	15287
4847	18971
1066	24636
1013	5086
2814	27378
534	5850
2280	7275
1838	4633
2674	3197
4238	15950
1377	66708
3247	454
3363	4768
2804	7005
3769	62274
401	36260
4995	10309
1999	1943
1608	11685
255	3116
2125	1463
2372	4932
2499	4832
2548	18925
3547	9176
2549	18181
3930	2019
3441	82797
3263	2217
2604	1584
1698	76
2082	18952
869	3529
2724	3925
1724	8575
3153	1034
1966	52371
911	11030
2267	17586
1161	47148
2205	138
2751	6640
3305	472
1763	8950
3333	1503
960	58761
2969	1035
1355	79492
3552	9652
4956	8060
734	976
4867	1742
1329	5542
4341	9393
1081	49920
2397	13585
3793	3787
381	3900
934	16489
4573	7735
28	2680
4296	56205
2206	7496
1628	8392
3285	1389
2735	16301
2429	6109
2668	31542
4117	1493
2158	4017
677	23981
2474	8665
1247	15442
534	47753
1688	1072
4526	9677
3565	7792
315	81633
4120	32592
2692	1694
1771	19406
343	7036
1306	9255
1125	4153
4194	12228
1523	39855
2134	80183
2990	2675
1342	26911
4156	1053
1983	18164
1687	28677
3488	41208
4346	7304
1544	12506
2299	22294
4563	4092
3161	6691
1876	21122
3198	2037
1346	3225
1292	7367
245	33479
193	3499
3287	35595
3068	8153
3668	3589
2311	9877
4204	8525
3893	9568
1670	1711
3	3302
2469	19560
3512	13632
908	29218
4542	2971
2331	5612
4256	2197
3385	24419
4212	4544
3481	6808
793	15140
3007	31442
2727	10740
4138	45767
3971	4877
4017	7824
18	16265
4816	14246
4282	27723
4914	31953
4134	26531
2725	2558
2592	5896
2003	2099
1623	3041
3229	61598
1161	4428
1392	47222
2239	3191
4441	19306
1725	15315
1738	10169
1480	37603
4573	3916
2528	5645
3677	7699
1749	16494
1562	3938
2332	9041
4371	43331
4617	17788
3843	68203
1492	24369
4798	1915
4646	41270
4562	2105
3994	64645
4113	7105
1782	1470
195	68179
2633	8643
1454	36921
1765	40717
4584	1094
4691	4957
1896	15646
4451	3734
362	36384
4795	7870
2674	39304
3509	34145
893	7534
2403	46390
1437	82469
412	20119
2979	29121
4846	64185
1381	5661
3403	5169
711	4344
4254	21225
1699	52436
3917	54515
1187	1128
3822	3317
3275	82304
2251	1041
1457	13883
3696	79625
3527	11330
58	56895
2621	16744
799	23619
3497	39093
1770	18930
4824	65540
1181	8774
1452	7942
1542	990
2677	12031
1981	6620
1674	24579
2602	12842
975	34595
2465	7574
4542	18445
4975	6988
1392	8827
1571	37596
979	13785
4920	7286
107	20021
271	735
4722	6524
3719	20706
610	2478
4623	5637
567	13995
4759	560
4543	10039
4252	18545
1019	21716
267	9032
4637	3715
4499	58721
394	6678
1717	82775
3599	10417
3645	13709
3046	9460
1135	12011
2543	3829
4484	6930
2809	10219
4421	27940
464	3363
2404	8506
4462	1051
2080	41787
1772	3291
3599	6838
4351	16517
730	11432
365	10785
278	26226
2151	2135
432	11946
2863	8406
3446	7830
3513	13712
1122	40479
347	4584
1639	6259
1198	14181
3700	3432
1844	53486
4550	83301
1282	4121
3559	6886
4925	28823
4563	72453
3686	29592
695	13758
3320	53219
4795	9131
4534	63270
2086	6888
519	38649
246	6860
4908	35853
1223	26354
822	26327
56	40641
1266	9913
3668	71058
3598	9558
1316	38899
4083	11631
55	1747
1787	1216
4107	65388
1505	24815
4691	9520
4357	6276
1017	77102
3839	34460
3242	14482
2217	40100
1247	27820
1288	8752
3424	9434
1409	8594
4808	10315
2165	57953
2646	10340
2735	5568
2799	32385
4202	17003
3487	17757
1061	9920
1615	24944
4217	50108
4277	19278
255	60779
3505	40096
4643	27482
1515	19081
4902	1033
4656	1422
373	18147
676	1644
2813	4333
423	296
1344	11307
1250	27683
3862	11332
2336	548
3743	7735
1287	40656
21	8240
510	9537
1261	8181
1815	10379
868	6891
4380	2259
547	10189
4571	11924
3148	11808
43	570
492	66597
1069	19360
1033	20018
2358	5701
4668	10149
1634	6038
4758	21648
3784	1722
2987	2785
858	44332
451	4424
3707	76688
4142	6174
3616	1296
3101	34377
1410	329
614	54784
1920	2184
2806	10277
2023	1075
2222	35573
4115	8778
536	8346
845	19675
2088	32318
2052	894
4293	1745
1662	19971
1727	61683
766	10212
3984	36528
3164	13102
4621	17650
2986	18708
1372	15533
4155	66849
3157	1132
1053	4912
4019	24005
2397	10093
650	26617
4167	1965
3048	3633
4748	41174
4613	2367
923	5634
2749	7850
1483	63599
2002	76112
1597	2830
1516	25084
1284	9403
1011	17349
4797	15037
1672	37430
961	1244
4962	10044
4120	16061
1524	1775
510	30809
3753	3110
272	5855
235	1488
2749	10308
477	25936
4238	9389
1085	47649
664	6887
4166	8419
2454	53103
695	5915
3121	13501
4447	19884
2	5706
1971	18561
2540	2581
3323	8167
572	23361
866	2207
3490	2993
1269	12934
4151	69874
616	892
4143	30418
238	20569
694	10178
1000	20917
4444	2333
2458	19293
1219	8041
4627	32448
1805	73354
1850	9913
4776	52358
3540	15511
4467	9689
826	7108
3224	12953
1165	6617
4602	9028
1372	12522
3118	3195
4730	14264
443	19914
4738	18850
2804	8757
3652	10189
650	2255
2087	14120
852	27460
4494	80356
3376	12016
4270	1667
3169	14487
3459	14244
345	27637
448	17580
1893	13964
3710	6716
2782	22357
1097	5256
92	26208
447	38938
4187	15158
4090	2537
2463	82185
4211	11149
1577	2104
2991	67097
3833	31036
259	3139
2011	20633
2793	40803
181	50815
1731	18325
708	16508
2988	7542
4444	70383
52	39738
1119	40371
434	34165
2322	7735
625	20165
1861	5003
2221	128
2553	9964
3685	6686
2441	7409
3272	48358
3707	32
1938	9388
2326	3974
4718	42783
2044	8442
1698	15
3310	10156
4360	5889
3748	19632
3793	53319
4709	923
866	4510
1992	5441
1696	7352
3931	8039
229	4182
1369	18344
1882	1850
964	38390
2845	446
3611	15972
1626	18610
1138	10238
3163	60382
847	82077
3226	14219
3288	34068
4131	32970
3615	6209
3597	26163
48	6354
1695	8441
1871	37497
4085	5576
1917	9079
2857	64228
4618	20183
868	11988
2585	50457
2629	12788
2832	19900
4789	506
3423	52361
4243	24275
1406	10064
99	24587
3769	2657
2103	6923
2909	6605
1969	73366
2402	15073
1756	16901
2768	20841
1239	2317
3660	34579
75	21882
4146	73669
2154	5275
2177	52397
1656	2856
1220	20398
4835	8794
1525	3037
3429	6540
2338	6890
1838	46161
1602	62978
4252	10469
1798	8611
3596	16449
4722	19330
3728	16277
195	40857
2280	6744
4648	6210
3131	5245
4162	14821
709	8935
2221	3098
2376	5689
2015	20861
4693	11838
3262	20260
1233	45469
3484	2446
4299	35189
428	9712
1234	9440
4291	33091
4232	34223
1665	23404
1531	36122
1280	32774
936	9646
937	16642
1585	4628
4715	13014
438	1200
262	6079
4676	5538
4209	9996
2995	6099
177	4860
2209	19605
3331	12826
946	2604
175	7612
4369	8190
3765	3374
2757	8102
1937	11462
2159	5601
335	14723
2056	9543
921	36275
637	3011
2446	60542
4964	21871
1235	27049
1286	3851
2499	9519
2165	9415
2352	16820
3133	19467
3658	6040
4764	9422
139	375
3587	34641
4227	500
2052	9261
4864	42496
4100	6266
1203	18809
2616	67797
2351	63645
3425	20508
67	9421
3034	13083
509	34924
6	3033
3038	12860
4732	8018
4602	30095
4445	2361
1446	1731
1562	685
2090	6992
4736	576
2735	9688
1821	1320
3712	95
4194	9698
2978	11087
1560	43108
741	6378
909	8658
1554	2762
126	537
3572	7800
3196	16934
4745	2150
97	7929
664	61955
1817	2756
2411	16024
2123	15951
3732	15748
2848	18406
3881	38580
2680	45272
3305	7882
2561	32966
1622	12776
1401	1083
2090	21639
721	6867
4700	20063
2298	54672
3962	5820
1673	1516
1190	9052
4900	33614
4475	39353
2139	41661
4071	2703
250	8951
792	8825
3291	22492
4001	57633
3390	27482
3868	3449
235	5529
4934	39783
852	1373
2888	6675
4014	2729
3481	11759
3910	4248
687	81049
3629	15968
1813	8884
1581	64879
1276	18704
3811	13926
3060	13408
1781	18453
3009	8893
2995	36862
1368	3911
608	35624
1297	17029
3104	908
2388	58181
2705	73269
2974	1555
2556	46861
755	28370
3962	9294
3714	41733
665	8827
1470	3102
4565	54149
2177	2108
1801	5459
1561	10152
4134	5793
3685	24488
4432	36232
1686	14680
1470	25749
3664	4864
384	4805
3312	18341
3313	1760
2925	2286
4236	22249
1352	1001
4807	58933
2086	79465
1765	52496
3490	8376
1301	16275
4733	30247
4998	15197
600	4244
717	8828
4926	41419
146	5692
3077	31969
2937	18322
4107	19122
4148	81602
4850	10534
4859	5844
1486	17348
1990	18520
2123	7616
318	7498
2873	23961
2754	56514
306	2800
77	1888
1984	9863
4458	828
2321	9238
4946	13193
2749	8743
2210	36057
4396	58564
3656	969
777	12111
1276	38041
963	6618
2785	24265
4769	2852
1419	662
531	56615
583	18149
2526	10295
4448	51620
1765	4735
2598	31882
1514	40450
1398	19292
3757	15421
1407	19881
3289	5972
1217	20975
3155	17178
605	24340
836	35950
2153	12858
180	43521
691	28895
2687	26706
539	32030
1129	18690
3131	17071
2379	17408
216	798
533	2968
63	26066
3004	11796
4666	75305
795	3709
1923	7757
2363	13428
1142	6337
2516	39778
3624	6440
1931	1557
908	26435
2613	4483
3282	7860
3456	493
799	5314
3622	19678
2538	11079
2258	7726
1482	22340
4618	8502
1747	52992
2909	81298
3087	65643
853	38665
1983	714
324	41200
2738	1844
568	47688
1650	1318
784	20516
1860	14906
645	2249
3645	36776
348	10347
1111	39787
1489	13581
1468	29709
1435	42155
3327	12918
2316	10038
560	13623
4415	3944
3854	20361
3970	2244
92	14336
3740	5752
3614	16190
3189	20574
2499	16775
2514	5482
2450	8579
4151	19469
1310	6452
3637	4638
3148	41105
4012	7120
3714	26114
807	9045
3503	75754
2100	7098
4799	47114
3	3661
4846	928
1052	3720
2569	8298
3203	54028
962	13210
949	22135
3971	16996
3250	48205
4135	32128
4963	21484
3126	4761
1154	61610
4463	8535
1950	7845
2628	64363
4142	2170
1420	4126
659	6260
4018	2190
3640	22884
1712	38562
1459	1766
2001	7717
2507	19486
847	22622
2745	7979
4291	6078
2553	69792
643	46434
4376	8437
355	2880
3053	18970
703	20400
1545	2355
172	27701
3265	31451
1956	31431
1272	792
160	7788
671	48467
3749	12439
2255	15420
1098	19098
2075	6304
78	11806
2921	976
4716	12971
1367	34593
1368	147
3887	6489
4384	19677
69	17317
2757	8631
3509	12156
33	16601
4560	83189
473	19272
925	6948
1851	1536
3977	15019
1646	61090
3962	5435
1598	83
3717	3074
990	69954
3701	59130
3333	1199
1973	7057
1644	16900
3538	8990
4204	37389
2955	3914
2050	21856
2555	8232
1613	14794
1059	3707
1236	4966
1946	2469
2905	20153
3727	9810
4562	32846
1122	9979
3413	73006
4928	754
1049	6824
2438	4377
1753	1125
2067	7928
4521	23057
1112	731
3169	8132
992	12789
2999	4108
954	20131
2575	8520
2692	1591
2028	9856
3911	69409
1797	3973
4767	13951
2251	41083
4362	13239
1143	8213
3246	7149
1582	48604
980	17318
2134	1363
321	37072
3280	7786
282	39809
3910	65621
397	21459
4971	10172
260	8337
3712	11279
2538	25
1587	69760
877	9396
2951	1038
2436	6948
312	48604
1641	18429
4741	6667
3150	76563
3159	8276
1065	14533
1478	8592
3729	5784
568	16887
3584	41687
731	6022
1824	9807
808	9714
4336	10183
4040	31468
3367	2543
2816	37679
149	16428
1126	4008
1022	62149
4739	7066
3280	10698
2568	40800
2561	20933
4155	4753
4988	6996
409	39422
906	2852
931	342
2563	15589
2243	1868
2061	49153
4309	8339
4528	25361
3992	70596
1138	18255
925	40459
4062	7257
2260	47454
2893	3692
4059	32386
2991	13459
864	27066
3256	1385
1716	21265
4581	14932
1824	10134
2670	45737
4288	10242
780	7224
2372	15162
4001	35640
2588	18352
3420	2729
3465	9954
3204	863
1937	28100
4170	13665
473	16523
1521	6574
578	3599
4831	8606
4982	10250
3403	23293
1441	3973
1206	5550
3058	409
1572	1010
3409	3788
3026	2971
4360	12248
2535	59419
1724	37165
3357	797
4691	57778
254	9686
1062	11714
2481	8508
2790	10201
532	3483
3399	9735
3785	1865
2945	22678
4979	40126
4276	30753
3215	4479
657	6383
4606	12240
1262	65662
2455	77225
1624	34677
903	12984
4519	19412
4354	3453
3927	40868
200	16205
771	9618
4075	5020
3642	2634
3549	1924
1300	8661
4140	97
267	15617
2312	53017
3068	15387
1113	1655
1205	12443
3531	28749
1350	4075
531	15634
2034	5360
3848	49085
605	95
1413	17387
1581	55258
699	10206
690	72036
1353	27173
2935	7809
838	8629
1033	1430
66	32517
3413	4038
3634	2051
2619	7020
3691	9205
327	38671
2252	71387
2116	4964
1294	10074
801	20817
3437	33581
4942	33357
133	66048
2541	69731
2215	41893
715	28430
3636	9471
2509	2491
3926	31689
414	2806
2891	16539
3069	3392
4123	10367
1569	70501
2447	27138
3943	1144
1426	21456
3183	511
3841	70
4500	11872
260	680
4618	16436
2596	38935
2488	4181
2029	15326
1286	6542
3787	2926
3773	57687
622	3712
2123	5991
4280	47908
4150	2639
3315	12072
4598	11693
1829	16569
3541	9522
1421	12420
3912	14121
4445	39506
4492	3517
1791	57085
1139	20427
3826	6436
4439	1242
3077	16046
3243	2753
4296	7566
4647	17375
4383	33845
1538	66578
2856	817
631	40950
4369	11707
4578	11808
2149	60175
970	3890
2806	47968
2790	19674
2409	5582
3282	10123
1079	24788
4129	22393
2904	5474
1650	2657
231	10642
1124	48359
1587	39889
283	34609
2137	26510
963	65326
1644	58996
3441	2258
2191	13216
383	13779
2496	38329
799	16638
677	18775
3188	11526
4951	12941
230	1288
3011	10491
1940	8069
181	8108
2953	5097
4885	6528
4689	6951
1596	24689
1715	36134
3645	5752
2830	63758
4350	82820
261	6446
4294	9138
3293	3183
3526	19557
3108	31522
3290	3454
1641	13480
4855	3404
1872	19911
748	3229
3141	5760
2179	21758
2125	3857
1046	39095
2346	12526
2212	54653
2773	5414
4395	1804
4836	18022
613	10195
2523	82838
2701	78485
2644	9436
2409	2087
3217	19651
3951	11929
1150	32130
3961	5086
338	10470
2979	993
3364	37074
2569	17996
2831	19411
636	27561
1456	33417
3659	30349
316	15413
4796	6166
2501	11788
2258	6331
2468	4407
309	66928
1709	4461
4863	3121
3704	40003
1275	25686
4243	19833
2118	3558
4794	3991
2648	8602
3570	38194
1705	53197
3919	5442
2350	1967
3707	6566
2083	1422
1808	3981
279	5557
1370	19031
4917	28148
4535	8301
1543	3169
3416	41378
691	7812
3791	2800
4016	40860
4569	16578
2295	13042
3259	17986
451	7612
4959	3876
2091	28338
2902	2160
3989	3448
2244	7566
4642	62047
1048	4739
2999	9477
219	4021
4151	10895
2254	4166
2291	20049
4286	56809
2260	1729
337	76936
3741	623
488	7585
2491	16652
173	8181
4350	39136
2876	14094
687	35216
3403	10373
4466	8100
1507	11569
4147	1906
2646	47915
1682	16590
257	15829
4161	32885
4841	15382
1858	7183
1791	8038
3227	15260
2702	62710
2971	27930
305	41413
1028	42494
1472	14636
1977	8456
1073	9180
3775	3682
1232	18004
3413	5097
1121	3017
4709	4024
954	6473
4859	10554
3788	7610
1922	7874
4737	5041
4148	1920
1284	2910
3784	2617
1758	4351
3763	5344
1325	18530
4970	6283
3572	12735
4419	22068
247	32266
865	8549
3853	20505
3599	3897
3374	37420
4497	66188
4413	77040
4896	7186
4405	5515
596	4447
4285	31070
4809	49979
3582	20646
1533	36680
4169	14245
2238	20414
4067	4754
1845	9515
3874	21493
2919	9353
3758	348
344	5840
4331	5102
4416	19513
4083	3410
912	13238
3103	38245
3539	13096
636	7218
1047	26262
2439	64527
3635	6169
1580	4944
688	20643
2944	9150
2498	40815
2540	6265
2598	2772
210	2639
1355	73531
3975	17781
835	7772
3234	12021
80	7618
2113	39712
1489	10554
4184	3158
3212	6679
2347	10807
2147	56877
984	56568
922	45863
4223	1258
3660	8157
3700	14297
2394	29562
1433	10017
2350	35490
710	1117
4777	10311
1963	5029
507	2468
730	13776
4265	76515
2687	5761
4726	80763
1993	76052
2004	18764
1064	8252
530	18838
2982	6695
389	74584
2744	14220
3584	50749
4052	25215
4094	45674
2947	68183
1020	13069
3989	10176
1506	23234
4681	4783
392	10009
1740	23997
4739	21605
1054	54680
3503	7166
2283	9522
4371	28902
357	18469
1210	15796
2476	40918
2838	27413
952	31404
1917	3411
2963	8447
1862	5150
2305	38265
3442	895
3377	9803
93	25908
467	18800
91	936
3889	12307
1277	638
352	74272
236	31339
1494	25660
1890	38580
4003	24260
1422	4159
4673	2436
4558	8019
2254	19661
1092	9955
2487	10780
3722	8651
140	7322
1080	20162
832	8132
4123	24712
1896	3254
1877	51195
649	603
4954	34848
4347	1573
430	74744
2906	3898
2793	18598
4201	27619
1461	27033
3991	26708
2708	9406
4852	5596
732	36788
738	5568
2444	38838
726	79671
2878	15841
4997	55644
3517	8697
3753	39508
2294	8563
1908	8408
112	29386
1146	14568
4637	15829
2664	81624
3737	25483
1297	8140
1967	40608
3029	2418
1761	73068
3537	52878
2503	41937
